YGD_ID	gene_name	NCBI_ID	chr	start	end	strand	gene_type	interpro_ID	interpro_description	GO_slim_ID	GO_slim_description	gene_description	human_gene_ID	human_gene_name	yeast_gene_similarity
YNL339W-B			XIV	734	1216	+	protein_coding					Protein of unknown function; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching [Source:SGD;Acc:S000028704]			
YNR001C	CIT1	855732	XIV	629622	631061	-	protein_coding	IPR002020;IPR010109;IPR016142;IPR016143;IPR019810;IPR036969	Citrate synthase;Citrate synthase, eukaryotic-type;Citrate synthase-like, large alpha subdomain;Citrate synthase-like, small alpha subdomain;Citrate synthase active site;Citrate synthase superfamily	GO:0005739;GO:0005740;GO:0006520;GO:0055086;GO:0051186;GO:0016740	mitochondrion;mitochondrial envelope;cellular amino acid metabolic process;nucleobase-containing small molecule metabolic process;cofactor metabolic process;transferase activity	Citrate synthase; catalyzes the condensation of acetyl coenzyme A and oxaloacetate to form citrate; the rate-limiting enzyme of the TCA cycle; nuclear encoded mitochondrial protein; CIT1 has a paralog, CIT2, that arose from the whole genome duplication [Source:SGD;Acc:S000005284]	ENSG00000062485	CS	60.0858
YNR001W-A															
YNR002C	ATO2	855736	XIV	633008	633856	-	protein_coding	IPR000791	Acetate transporter GPR1/FUN34/SatP family	GO:0005886;GO:0016020;GO:0006811;GO:0022857;GO:0055085	plasma membrane;membrane;ion transport;transmembrane transporter activity;transmembrane transport	Putative transmembrane protein involved in export of ammonia; ammonia is a starvation signal that promotes cell death in aging colonies; phosphorylated in mitochondria; member of the TC 9.B.33 YaaH family; homolog of Y. lipolytica Gpr1p; ATO2 has a paralog, ADY2, that arose from the whole genome duplication [Source:SGD;Acc:S000005285]			
YNR003C	RPC34	855737	XIV	634344	635297	-	protein_coding	IPR007832;IPR016049;IPR036388;IPR036390	RNA polymerase Rpc34;RNA polymerase Rpc34-like;Winged helix-like DNA-binding domain superfamily;Winged helix DNA-binding domain superfamily	GO:0005739;GO:0006353;GO:0006383;GO:0016740;GO:0016779	mitochondrion;DNA-templated transcription, termination;transcription by RNA polymerase III;transferase activity;nucleotidyltransferase activity	RNA polymerase III subunit C34; interacts with TFIIIB70 and is a key determinant in pol III recruitment by the preinitiation complex [Source:SGD;Acc:S000005286]			
YNR003W-A															
YNR004W		855738	XIV	635943	636383	+	protein_coding	IPR031391	Nucleolar protein Swm2	GO:0005730;GO:0008033;GO:0009451	nucleolus;tRNA processing;RNA modification	Protein with a role in snRNA and snoRNA cap trimethylation; interacts with Tgs1p and shows similar phenotypes; required for trimethylation of the caps of spliceosomal snRNAs and the U3 snoRNA, and for efficient 3' end processing of U3 snoRNA; may act as a specificity factor for Tgs1p [Source:SGD;Acc:S000005287]			
YNR005C			XIV	636931	637335	-	protein_coding					Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data [Source:SGD;Acc:S000005288]			
YNR006W	VPS27	855739	XIV	636986	638854	+	protein_coding	IPR000306;IPR002014;IPR003903;IPR008942;IPR011011;IPR013083;IPR017073;IPR017455	FYVE zinc finger;VHS domain;Ubiquitin interacting motif;ENTH/VHS;Zinc finger, FYVE/PHD-type;Zinc finger, RING/FYVE/PHD-type;Ubiquitin binding protein, Hrs/VPS27;Zinc finger, FYVE-related	GO:0043167;GO:0006605;GO:0032182;GO:0031410;GO:0008289;GO:0006811	ion binding;protein targeting;ubiquitin-like protein binding;cytoplasmic vesicle;lipid binding;ion transport	Endosomal protein that forms a complex with Hse1p; required for recycling Golgi proteins, forming lumenal membranes and sorting ubiquitinated proteins destined for degradation; has Ubiquitin Interaction Motifs which bind ubiquitin (Ubi4p) [Source:SGD;Acc:S000005289]			
YNR007C	ATG3	855741	XIV	639182	640114	-	protein_coding	IPR007134;IPR007135;IPR019461	Autophagy-related protein 3, N-terminal;Autophagy-related protein 3;Autophagy-related protein 3, C-terminal	GO:0070925;GO:0007033;GO:0007005;GO:0006605;GO:0006497;GO:0016740	organelle assembly;vacuole organization;mitochondrion organization;protein targeting;protein lipidation;transferase activity	E2-like enzyme; involved in autophagy and cytoplasm-to-vacuole targeting (Cvt) pathway; plays a role in formation of Atg8p-phosphatidylethanolamine conjugates, which are involved in membrane dynamics during autophagy and Cvt; interaction with Atg8p regulated by acetylation by NuA4 histone acetyltransferase Esa1p while attenuation of Atg3 acetylation is mediated by histone deacetylase Rpd3p; Atg12p-Atg5p conjugate enhances E2 activity of Atg3p by rearranging its catalytic site [Source:SGD;Acc:S000005290]	ENSG00000144848	ATG3	33.121
YNR008W		855742	XIV	640396	642381	+	protein_coding	IPR003386;IPR029058	Lecithin:cholesterol/phospholipid:diacylglycerol acyltransferase;Alpha/Beta hydrolase fold	GO:0016020;GO:0006629;GO:0016740	membrane;lipid metabolic process;transferase activity	Acyltransferase that catalyzes diacylglycerol esterification; one of several acyltransferases that contribute to triglyceride synthesis; Lro1p and Dga1p can O-acylate ceramides; putative homolog of human lecithin cholesterol acyltransferase [Source:SGD;Acc:S000005291]			
YNR009W		855743	XIV	642690	643439	+	protein_coding	IPR013734	Transcription factor Nrm1/Whi5	GO:0005737;GO:0008134	cytoplasm;transcription factor binding	Transcriptional co-repressor of MBF-regulated gene expression; Nrm1p associates stably with promoters via MCB binding factor (MBF) to repress transcription upon exit from G1 phase [Source:SGD;Acc:S000005292]			
YNR010W	CSE2	855744	XIV	643744	644193	+	protein_coding	IPR011425	Mediator of RNA polymerase II transcription subunit 9	GO:0005634;GO:0005198	nucleus;structural molecule activity	Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; component of the Middle domain of mediator; required for regulation of RNA polymerase II activity; relocalizes to the cytosol in response to hypoxia [Source:SGD;Acc:S000005293]			
YNR011C	PRP2	855745	XIV	644320	646950	-	protein_coding	IPR001650;IPR002464;IPR007502;IPR011545;IPR011709;IPR014001;IPR027417	Helicase, C-terminal;DNA/RNA helicase, ATP-dependent, DEAH-box type, conserved site;Helicase-associated domain;DEAD/DEAH box helicase domain;Domain of unknown function DUF1605;Helicase superfamily 1/2, ATP-binding domain;P-loop containing nucleoside triphosphate hydrolase	GO:0005737;GO:0043167;GO:0005634;GO:0003723;GO:0006397;GO:0008380;GO:0016787;GO:0004386;GO:0016887;GO:0043144	cytoplasm;ion binding;nucleus;RNA binding;mRNA processing;RNA splicing;hydrolase activity;helicase activity;ATPase activity;snoRNA processing	RNA-dependent DExD/H-box ATPase; required for activation of spliceosome before first transesterification step in RNA splicing; implicated in rearranging and proofreading snRNA structure in catalytic activation of spliceosome; ortholog of human protein DHX16 [Source:SGD;Acc:S000005294]	ENSG00000204560	DHX16	34.4861
YNR012W		855746	XIV	647432	648937	+	protein_coding	IPR000764;IPR000836;IPR006083;IPR027417;IPR029057	Uridine kinase-like;Phosphoribosyltransferase domain;Phosphoribulokinase/uridine kinase;P-loop containing nucleoside triphosphate hydrolase;Phosphoribosyltransferase-like	GO:0043167;GO:0005634;GO:0055086;GO:0016740;GO:0016301	ion binding;nucleus;nucleobase-containing small molecule metabolic process;transferase activity;kinase activity	Uridine/cytidine kinase; component of the pyrimidine ribonucleotide salvage pathway that converts uridine into UMP and cytidine into CMP; involved in the pyrimidine deoxyribonucleotide salvage pathway, converting deoxycytidine into dCMP [Source:SGD;Acc:S000005295]			
YNR013C		855747	XIV	649028	651712	-	protein_coding	IPR001898;IPR004331	Solute carrier family 13;SPX domain	GO:0055085;GO:0016020;GO:0005773;GO:0006811;GO:0051049;GO:0022857	transmembrane transport;membrane;vacuole;ion transport;regulation of transport;transmembrane transporter activity	Low-affinity vacuolar phosphate transporter; exports phosphate from the vacuolar lumen to the cytosol; regulates phosphate and polyphosphate metabolism; acts upstream of Pho81p in regulation of the PHO pathway; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs); deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth [Source:SGD;Acc:S000005296]			
YNR014W															
YNR015W	SMM1	855749	XIV	653387	654541	+	protein_coding	IPR001269;IPR013785;IPR018517;IPR035587	tRNA-dihydrouridine synthase;Aldolase-type TIM barrel;tRNA-dihydrouridine synthase, conserved site;DUS-like, FMN-binding domain	GO:0005737;GO:0005634;GO:0009451;GO:0008033;GO:0043167	cytoplasm;nucleus;RNA modification;tRNA processing;ion binding	Dihydrouridine synthase; member of a family of dihydrouridine synthases including Dus1p, Smm1p, Dus3p, and Dus4p; modifies uridine residues at position 20 of cytoplasmic tRNAs [Source:SGD;Acc:S000005298]	ENSG00000167264	DUS2	26.9777
YNR016C	ACC1	855750	XIV	654673	661374	-	protein_coding	IPR000089;IPR001882;IPR005479;IPR005481;IPR005482;IPR011053;IPR011054;IPR011761;IPR011762;IPR011763;IPR011764;IPR013537;IPR013815;IPR016185;IPR029045;IPR034733	Biotin/lipoyl attachment;Biotin-binding site;Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain;Biotin carboxylase-like, N-terminal domain;Biotin carboxylase, C-terminal;Single hybrid motif;Rudiment single hybrid motif;ATP-grasp fold;Acetyl-coenzyme A carboxyltransferase, N-terminal;Acetyl-coenzyme A carboxyltransferase, C-terminal;Biotin carboxylation domain;Acetyl-CoA carboxylase, central domain;ATP-grasp fold, subdomain 1;Pre-ATP-grasp domain superfamily;ClpP/crotonase-like domain superfamily;Acetyl-CoA carboxylase	GO:0016020;GO:0043167;GO:0051169;GO:0016874;GO:0032787;GO:0006629;GO:0055086;GO:0051186;GO:0016740	membrane;ion binding;nuclear transport;ligase activity;monocarboxylic acid metabolic process;lipid metabolic process;nucleobase-containing small molecule metabolic process;cofactor metabolic process;transferase activity	Acetyl-CoA carboxylase, biotin containing enzyme; catalyzes carboxylation of cytosolic acetyl-CoA to form malonyl-CoA and regulates histone acetylation by regulating the availablity of acetyl-CoA; required for de novo biosynthesis of long-chain fatty acids; ACC1 has a paralog, HFA1, that arose from the whole genome duplication [Source:SGD;Acc:S000005299]			
YNR017W	TIM23	855751	XIV	662913	663581	+	protein_coding	IPR005681	Mitochondrial inner membrane translocase complex, subunit Tim23	GO:0005740;GO:0055085;GO:0006605;GO:0022857;GO:0008565	mitochondrial envelope;transmembrane transport;protein targeting;transmembrane transporter activity;protein transporter activity	Essential component of the TIM23 complex; involved in protein import into mitochondrial matrix and inner membrane; with Tim17p, contributes to architecture and function of the import channel; TIM23 complex is short for the translocase of the inner mitochondrial membrane [Source:SGD;Acc:S000005300]			
YNR018W		855752	XIV	664270	664944	+	protein_coding	IPR007667;IPR040153	Hypoxia induced protein, domain;Respiratory supercomplex factor 2, mitochondrial			Cytochrome c oxidase subunit; has a role in assembly of respiratory supercomplexes; similar to Rcf1p, and either Rcf1p or Rcf2p is required for late-stage assembly of the Cox12p and Cox13p subunits and for cytochrome c oxidase activity; associates with the cytochrome c oxidase - cytochrome bc1 supercomplex; null mutant accumulates reactive oxygen species; member of the conserved hypoxia induced gene family; C. elegans homolog is functional in yeast [Source:SGD;Acc:S000005301]			
YNR019W	ARE2	855753	XIV	665339	667267	+	protein_coding	IPR004299;IPR014371	Membrane bound O-acyl transferase, MBOAT;Sterol O-acyltransferase, ACAT/DAG/ARE types	GO:0016020;GO:0005783;GO:0016740;GO:0006629	membrane;endoplasmic reticulum;transferase activity;lipid metabolic process	Acyl-CoA:sterol acyltransferase; endoplasmic reticulum enzyme that contributes the major sterol esterification activity in the presence of oxygen; ARE2 has a paralog, ARE1, that arose from the whole genome duplication [Source:SGD;Acc:S000005302]			
YNR020C													ENSG00000166896	ATP23	28.4553
YNR021W		855755	XIV	668377	669591	+	protein_coding	IPR012879	Protein of unknown function DUF1682	GO:0016020;GO:0043167	membrane;ion binding	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YNR021W is not an essential gene [Source:SGD;Acc:S000005304]			
YNR022C		855756	XIV	669774	670193	-	protein_coding	IPR036935	Ribosomal protein L9, N-terminal domain superfamily	GO:0005198;GO:0003735;GO:0032543;GO:0005840	structural molecule activity;structural constituent of ribosome;mitochondrial translation;ribosome	Mitochondrial ribosomal protein of the large subunit; not essential for mitochondrial translation [Source:SGD;Acc:S000005305]			
YNR023W	SNF12	855757	XIV	670418	672118	+	protein_coding	IPR036885	SWIB/MDM2 domain superfamily	GO:0005634;GO:0042594	nucleus;response to starvation	73 kDa subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; relocates to the cytosol under hypoxic conditions; deletion mutants are temperature-sensitive; SNF12 has a paralog, RSC6, that arose from the whole genome duplication [Source:SGD;Acc:S000005306]			
YNR024W		855758	XIV	672409	672969	+	protein_coding	IPR019324	M-phase phosphoprotein 6	GO:0005634;GO:0006364;GO:0006401;GO:0003723	nucleus;rRNA processing;RNA catabolic process;RNA binding	Nuclear exosome-associated RNA binding protein; involved in surveillance of pre-rRNAs and pre-mRNAs, and the degradation of cryptic non-coding RNAs (ncRNA); copurifies with ribosomes; relocalizes to the cytosol in response to hypoxia [Source:SGD;Acc:S000005307]			
YNR025C			XIV	672702	673061	-	protein_coding					Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; deletion reduces expression of PIS1 gene encoding phosphatidylinositol synthase [Source:SGD;Acc:S000005308]			
YNR026C	SEC12	855760	XIV	673274	674689	-	protein_coding	IPR001680;IPR015943	WD40 repeat;WD40/YVTN repeat-like-containing domain superfamily	GO:0030234;GO:0005783;GO:0005794;GO:0051049;GO:0033043;GO:0005085;GO:0019899	enzyme regulator activity;endoplasmic reticulum;Golgi apparatus;regulation of transport;regulation of organelle organization;guanyl-nucleotide exchange factor activity;enzyme binding	Guanine nucleotide exchange factor (GEF); activates Sar1p by catalyzing the exchange of GDP for GTP; required for the initiation of COPII vesicle formation in ER to Golgi transport; glycosylated integral membrane protein of the ER; SEC12 has a paralog, SED4, that arose from the whole genome duplication [Source:SGD;Acc:S000005309]			
